adult,backdrop_path,genre_ids,id,original_language,original_title,overview,popularity,poster_path,release_date,title,video,vote_average,vote_count
False,/5pfk7bITD5nBqYGJE2slHn4nx3l.jpg,"[28, 12, 80, 53]",619592,en,Force of Nature,A gang of thieves plan a heist during a hurricane and encounter trouble when a disgraced cop tries to force everyone in the building to evacuate.,8.955,/ucktgbaMSaETUDLUBp1ubGD6aNj.jpg,2020-07-02,Force of Nature,False,5.166,508
False,/yynMZgdeQmO0K1jF0pOUrKBHkYV.jpg,"[9648, 53, 27, 28]",728069,en,Shark Season,"Dozens of great white sharks attack the sleepy coastal town of Goldcoast, CA, resulting in several deaths and forcing the town council to bring in a group of marine biologists and shark hunters to solve the problem. But when one shark in particular refuses to go down without a fight, it will take all of the biologists’ and hunters’ knowhow to defeat the creature for good.",8.947,/7Rk7t9K2V3nzUTwfdugw1yOVnHN.jpg,2020-07-28,Shark Season,False,4.547,43
False,/nQV1lkgGn0FhqDeDr4b8VLhn1ow.jpg,"[28, 12, 53]",594669,hi,बाघी ३,A man embarks on a bloody rampage to save his kidnapped brother.,8.944,/14nxzkz2ZE0BXoywF6UnP5rjfcL.jpg,2020-03-06,Baaghi 3,False,6.6,111
False,/zxHHmvUYlYhBuBmZpIrjnamCO3c.jpg,"[28, 35]",505746,no,Børning 3,"The third and final instalment in the Burnout trilogy. This time, the road leads through Norway, to Sweden, Denmark and finally Germany to race on the famous racing track, Nürburgring.",8.93,/4xga1DMRKfdkS6uzLwzCGvbRiyL.jpg,2020-10-14,Asphalt Burning,False,5.6,118
False,/c2tlXIpwii4Es8s0bLQ8KJ3c0jd.jpg,"[53, 27, 80, 28]",718400,en,The Vanished,"A family vacation takes a terrifying turn when parents Paul and Wendy discover their young daughter has vanished without a trace. Stopping at nothing to find her, the search for the truth leads to a shocking revelation.",8.912,/bYePSWEmMw9PQ9hNwMzgW1rQUtI.jpg,2020-08-21,The Vanished,False,6.057,314
False,/6jtAnToTQAfQmwh6K6JiiqB0qoy.jpg,"[27, 14, 28]",662844,en,Angels Fallen,"After the tragic loss of his wife battling the forces of darkness, Gabriel is persuaded to rejoin his former team of demon hunters traveling from relatively obscurity in America to the deep unknown regions of Europe. He is joined by his estranged best friend Michael who harbors a dark secret, the mystical Hannah whose visions predict the future, and a motley crew of demon slayers. After losing part of his team Gabriel must confront his tragic past and decide who really is friend or foe.",8.892,/9mVHxdtlmTZUpgps2cvPqVeJEtb.jpg,2020-01-14,Angels Fallen,False,5.41,72
False,/bnmeVMJ14rGl2oKoxADgdFuipfm.jpg,"[28, 35]",602305,ko,공수도,"Today is righteous Chae-young’s first day of her transferred school after beaten a bully to nothing. Despite the dad’s warning, she saves her classmate Jong-gu from bullies again. Fascinated by her, Jong-gu asks how to be strong like her.",8.848,/lvOrm1XqWNJl1VL8bWxzTxPhqu3.jpg,2020-03-05,Justice High,False,7.2,8
False,/AraKs5TwH6Ur68OR1nNufmUnZYm.jpg,"[28, 27, 53]",842139,en,Crypto Legacy,"Troy Morgan doesn't like his family's farm. The place creeps him out. After spotting some strange lights one evening, Troy and his little sister Carrie go to investigate the creepy barn.",8.778,/bE1weTpN8gm0PH1R5UY162oVsuk.jpg,2020-10-01,Crypto Legacy,False,5.9,4
False,/3VPzi0Z0zHf69gDIj07D1kOELzx.jpg,"[28, 18]",585257,ru,Огонь,"Fires are raging in the Moscow region, and the forest protection airbase is on a rotation. However, experienced firefighters are in short supply and team leader Andrey Pavlovich has to take on a new recruit, Roman.",8.775,/7uyxpJ0R2UINPpqZGbPk92DhJuT.jpg,2020-12-24,Fire,False,8.191,162
False,/nJMuIVqqewxPKX96aqUzXDpoyhI.jpg,[28],607313,te,సరిలేరు నీకెవ్వరు,A tough army major is deployed to Kurnool on a mission to keep the country safe from external threats.,8.763,/2IhWzaIOowmXattw8Xozwr9rJ76.jpg,2020-01-10,Sarileru Neekevvaru,False,6.208,53
False,/9j7VovzODcb1xQ1kKm68i8XC2bj.jpg,"[28, 53, 80, 878]",727097,en,Archenemy,"Max Fist claims he’s a hero from another dimension who has somehow landed on Earth and been stripped of his powers. Instead of treating him like a powerful champion, no one believes Max’s claims — except for a teenager named Hamster and his sister Indigo. The siblings convince Max to help them take out a local drug gang, where Max’s abilities are put to a violent and harrowing test.",8.733,/f1jsJJql52sQwnPsoGIKRW7QfXI.jpg,2020-11-30,Archenemy,False,5.298,121
False,/fbjtd6ZMBdlTpvlMuhNPcuHhSR.jpg,[28],768939,en,Army of One,"Out hiking, Special Forces Brenner Baker stumbles onto a Cartel's compound. Her husband's killed and she's left for dead. The Cartel made two mistakes, killed her husband and left her alive. They won't live to make another.",8.568,/oswZEJav9ymqIc9B1cjA9Pz2tj1.jpg,2020-12-14,Army of One,False,5.687,187
False,/tLdcFrsniNWrGCwkwcRcH79WAVh.jpg,"[28, 18, 36]",584850,hi,तानाजी: द अनसंग वॉरियर,"When Aurangzeb recruits his trusted soldier Udaybhan to control the Kondhana fort, Shivaji's military leader Tanhaji Malusare and his army of Maratha warriors set out to recapture the fortress.",8.469,/fZhgcUVwV7ocglL5XDq4ygsfXqD.jpg,2020-01-10,Tanhaji: The Unsung Warrior,False,6.357,70
False,/oIV1mfVTxnFMUhI1JhOS1RyHi0x.jpg,"[16, 35, 28, 18]",659676,ar,مسامير,"Danah, a Saudi girl with a passion for artificial intelligence embark on a journey to create good in the world using robotics. Meanwhile, three friends Saad, Saltooh and Kalb hit rock bottom and go on a journey of their own to prove themselves to society by becoming crime fighting superheroes.",8.368,/uKNvAIGwYzk8sSx8MILQkbRkzur.jpg,2020-01-09,Masameer: The Movie,False,6.083,30
False,/mQngZ4DtXqdkX9fOQRsm9iym5OW.jpg,"[10751, 28]",626393,en,The Sleepover,"Two siblings who discover their seemingly normal mom is a former thief in witness protection. Mom is forced to pull one last job, and the kids team up to rescue her over the course of an action-packed night.",8.356,/9iEc34Qje2V3FZnrSXKfZsbiHjW.jpg,2020-08-21,The Sleepover,False,6.406,401
False,/4yaeBOaDgEZiBJhX05ItyTdRXB.jpg,"[16, 35, 10751, 28, 12, 14]",731249,ja,クレヨンしんちゃん 激突！ラクガキングダムとほぼ四人の勇者,"The kingdom that floats above in the sky, that uses free doodles as an energy source, “Rakuga Kingdom.” However, now in the face of a lack in energy, they are on the brink of ruin. In order to force the creation of doodles, the kingdom’s army begins its attack on Kasukabe on the surface! Meanwhile, as the drawings begin to move, the hero who is bestowed the hidden treasure of the kingdom, the “Miracle Crayon”—is none other than the “super happy-go-lucky 5-year-old,” Nohara Shinnosuke!! Together as the “Almost Four Heroes,” Shinnosuke and the drawn doodles try to take back Kasukabe! Amongst that, they discover the weakness of the doodles, where they dissolve upon contact with water! To make matters worse, a raincloud that looks to start pouring at any moment hovers above… What awaits their encounter with the doodles and the end of their adventure—will it be smiles, or tears!?",8.142,/cOYwIUREz4WFeIsBV2xcGFh0Wjf.jpg,2020-09-11,Crayon Shin-Chan: Crash! Rakuga Kingdom and Almost Four Heroes,False,7.8,15
False,/9yDsyTDXb0V7CrM1YYb79rj50IF.jpg,"[28, 80, 53]",683342,te,V,"DCP Aditya, a celebrated cop, faces his most unsettling case yet involving a mysterious serial killer who has been brutally killing his targets and leaving behind notes challenging Aditya to nab him. Teaming with Apoorva, an aspiring crime novelist, and the police force, Aditya finds himself walking on thin ice upon discovering the killer has another challenge for him: to prevent four more murders from happening or give up his medals and resign. What he is yet to find out is the killer's past and his desperation to carry out the killing spree without fail.",8.063,/iBVcwOVZNGNCNlOLFmcYJW83tTu.jpg,2020-09-05,V,False,6.7,95
False,/3HbqYk1yo3Dtj9jAtRHNiKNTuET.jpg,"[28, 18]",592643,en,Embattled,The eldest son of a ruthlessly tough MMA champion must fight his way out of the abusive cycle his father has continued.,7.974,/Foi2Via2fIACRJMB4934D5MP3j.jpg,2020-11-20,Embattled,False,6.568,73
False,/vx4bevtt3ZVgezPZsuiVxm90l5E.jpg,"[28, 18, 53]",651589,es,Hasta el cielo,A commentary on Spanish society dressed as a thriller about the misadventures of a gang of young petty criminals after the real estate crash.,7.961,/pUT5Fa1TskzkTmATpYGiW49PTEg.jpg,2020-12-18,Sky High,False,6.137,215
False,/cojOMQvTwcPTSUc0BnRZqfKU34y.jpg,"[878, 28, 80, 16]",655431,ja,PSYCHO-PASS サイコパス 3 FIRST INSPECTOR,"Inspector Kei Mikhail Ignatov finds himself involved with an organization named Bifrost with the possibility of freeing his wife if he betrays Unit One. Koichi Azusawa coordinates an assault on the Public Safety Bureau tower using his hacker Obata, locking down the building and kidnapping Inspector Arata Shindo. Azusawa demands that governor Karina Komiya resign from her position.",7.909,/m2RzGRMbdMUcp8S3PYtlPpHa83g.jpg,2020-03-27,Psycho-Pass 3: First Inspector,False,7.6,87
False,/9OUBGsZhuNq2aqym01czBa374zA.jpg,"[28, 80, 53]",711017,da,Shorta,"The exact details of what took place while Talib Ben Hassi was in police custody remain unclear. Police officers Jens and Mike are on routine patrol in Svalegården's ghetto when news of Talib's death comes in over the radio, igniting uncontrollable, pent-up rage in the ghetto's youth, who lust for revenge. Suddenly, the two officers find themselves fair game and must fight tooth and claw to find a way out.",7.778,/9At4gHXspTVG89nUZBJNM5zGmHm.jpg,2020-10-08,Enforcement,False,6.361,190
False,/ul8jw3SNflYmn5vi9PDEmH2a8Sf.jpg,"[28, 53, 10752]",606906,ko,강철비 2: 정상회담,A futuristic film about a crisis near the brink of war after three leaders are kidnapped by a North Korean nuclear submarine in a coup d’état during a summit between the two Koreas and the United States.,7.643,/xTFsalgDxuH8vu5SWmJY7HoygVZ.jpg,2020-07-29,Steel Rain 2: Summit,False,7.1,58
False,/nff8IXmguJGBxYVNVXwS8Z5kEkD.jpg,"[878, 18, 28, 10749]",597233,en,Only,"After a comet releases a mysterious virus that begins to kill all of the women in the world, a young couple's relationship is severely tested. They hide out (from both the illness and the savages who hunt the remaining women) in their over-sterilized apartment. Ultimately the duo escapes their self-imposed quarantine to head to the wilderness.",7.631,/f5IARW8Pc3vUlTNvp498yPUWBDE.jpg,2020-03-06,Only,False,5.316,117
False,/A7eqPt8jNich5GGLpfQsjpVPWr3.jpg,"[80, 18, 28]",558574,en,Echo Boomers,Five post grads figure the best way to get back at the unfair economy and live the life they've always wanted is to steal from the rich and give to themselves.,7.577,/xvpr3DsCJ0COoZa9FG7EnKwenz0.jpg,2020-11-13,Echo Boomers,False,5.794,107
False,/cjKBBLwFRvBw5pCIwArchGyjCvE.jpg,"[28, 35]",731738,en,The Paper Tigers,Three middle aged men polish their martial arts skills to avenge their fallen master.,7.495,/x54tAgLfS51fO5EcipNJJ9tfSRK.jpg,2020-08-30,The Paper Tigers,False,6.9,101
False,/1JDWXjOiv5VqYM2G50zK9mYyefu.jpg,"[35, 28]",599335,ko,오케이 마담,"A working class family wins a free vacation to Hawaii. But when their plane takes flight, it gets hijacked by terrorists. To save her family and the other passengers, the wife must reveal her secret past and fight back.",7.489,/9FScXnYfpXPXh4S3QkuJhZxKtLu.jpg,2020-08-12,Okay! Madam,False,7.226,42
False,/dwcazDHJQmC1euuc7oVvDHMRuCv.jpg,"[35, 28, 10749]",576156,en,The Lovebirds,"A couple experiences a defining moment in their relationship when they are unintentionally embroiled in a murder mystery. As their journey to clear their names takes them from one extreme – and hilarious - circumstance to the next, they must figure out how they, and their relationship, can survive the night.",7.44,/5jdLnvALCpK1NkeQU1z4YvOe2dZ.jpg,2020-05-22,The Lovebirds,False,6.092,683
False,/pq0JSpwyT2URytdFG0euztQPAyR.jpg,"[28, 80, 53]",694919,en,Money Plane,A professional thief with $40 million in debt and his family's life on the line must commit one final heist - rob a futuristic airborne casino filled with the world's most dangerous criminals.,7.395,/6CoRTJTmijhBLJTUNoVSUNxZMEI.jpg,2020-09-29,Money Plane,False,5.676,279
False,/mnq5O3MyfHIJvunmE0fRhMrQQ89.jpg,"[28, 53]",659067,fr,La Terre et le Sang,A sawmill owner and his teenage daughter become tangled in a deadly feud when a drug dealer stashes stolen cocaine on their remote property.,7.276,/23S0NEXXOMhhXhF566Pw5sx7hnZ.jpg,2020-04-17,Earth and Blood,False,6.149,289
False,/jkJ0aOSLveT9N6csgRxAAotPwJ.jpg,"[27, 28]",715239,en,Triggered,"Nine friends, all harboring a dark secret, go camping in the woods. After a wild night of partying, they wake up with suicide bombs strapped to their chests, all with varying times on their countdown clocks. They decide to work out how to disarm the bombs or find help - until they discover they can 'take' one another's time by killing each other.",7.271,/KvhqUA8EtywXYCHb9up4cnG5en.jpg,2020-08-28,Triggered,False,5.297,116
False,/jGyVUx04dEicC5ChMM02HsNKXAv.jpg,[28],675476,ja,狂武蔵,"In 1604, Miyamoto Musashi attacked the Yoshioka family at their dojo and defeated master Seijūrō and his younger brother Denshichirō in two duels. To save their reputation, the Yoshioka family decides to fight back with all 100 family members and hire an additional 300 samurai. Now Musashi sets out to defeat all 400 enemies in his most famous battle.",7.148,/izKIwWr9LqKfXScLQX5GXPgoPAk.jpg,2020-08-21,Crazy Samurai Musashi,False,5.9,57
False,/3e46k8KPCs1N7luAqNDFZFzrbbE.jpg,"[10749, 28, 12, 80, 53]",661043,hi,मलंग,"Advait visits Goa where he meets Sara, a free-spirited girl who lives life unshackled. Opposites attract and all goes well until life turns upside down. Years later, Advait is on a killing spree with cops Aghase and Michael in his way.",6.883,/noi7E47L0bpu60DO1jcYAvCqfSS.jpg,2020-02-06,Malang,False,6.981,53
False,/xEibikizty3JTCa0UvWay5rLi6c.jpg,[28],696007,en,Legacy,"While on a hunting trip in the isolated wilderness, a father and his adopted teenage son are turned into the prey of unknown assailants. They are unexpectedly joined in their fight for survival by a stranger who reveals the disturbing truth about the son's biological father, an international crime lord, and why that crime lord has sent trained assassins to kill the teenager.",6.871,/lNpSPz3etlKDuFYwExPGGpkrlvt.jpg,2020-05-28,Legacy,False,6.3,87
False,/6NTn22P5yInA21Gz1ldeaQvn5iD.jpg,"[878, 12, 28]",747550,en,Apocalypse of Ice,"Earthquakes cause a massive polar vortex that covers most of the planet, a family must make their way to a safe zone at the equator.",6.866,/wfZwx3iarQoawBe3cRmFZxSbx08.jpg,2020-09-15,Apocalypse of Ice,False,3.84,25
False,/iZ6wYtPGO6Hg4yP7O1ZXpITcx7V.jpg,"[28, 35, 18]",682377,en,Chick Fight,"When Anna Wyncomb is introduced to an underground, all-female fight club in order to turn the mess of her life around, she discovers she is much more personally connected to the history of the club than she could ever imagine.",6.789,/4ZocdxnOO6q2UbdKye2wgofLFhB.jpg,2020-11-13,Chick Fight,False,5.79,221
False,/qPV3FNiAXzL2VXLKWu2Pq6gh0xr.jpg,"[53, 80, 18, 28]",691812,en,Blood and Money,A retired veteran hunting in the Allagash backcountry of Maine discovers a dead woman with a duffle bag full of money. He soon finds himself in a web of deceit and murder.,6.725,/st4n0FALlo0twLkSqxAvU15SKvU.jpg,2020-05-15,Blood and Money,False,5.3,130
False,/riDrpqQtZpXGeiJdlmfcwwPH7nN.jpg,"[28, 53]",721452,en,One Night in Bangkok,"A hit man named Kai flies into Bangkok, gets a gun, and orders a cab. He offers a professional female driver big money to be his all-night driver. But when she realizes Kai is committing brutal murders at each stop, it's too late to walk away. Meanwhile, an offbeat police detective races to decode the string of slayings before more blood is spilled.",6.691,/71NYnm9pvUuh92uQj8gzAGTNXbu.jpg,2020-08-25,One Night in Bangkok,False,6.727,181
False,/7PJUWBo43tkOsUF6FkaLbdONLaX.jpg,"[28, 36, 18, 14]",683022,zh,陈情令之乱魄,"The story is set in when Qinghe Nie Sect was dealing with their ancestral knife tomb incident. Nie Mingjue brought Nie Huaisang alone to do good for others by restoring the tomb back to its original state to ensure peace in the Nie sect. Through this, Nie Huaisang went from a playful disciple to maturing into the next generation sect leader and Nie Mingjue learned, understood his brother more and helped him grow.",6.691,/y1FStxEKtXvFz3oAyGVPVghj4yI.jpg,2020-03-26,Fatal Journey,False,7.3,11
False,/mbvP37gpODCkaCcYkdwK0FFnFKv.jpg,"[28, 80, 18, 53]",493065,en,Cut Throat City,"Four boyhood friends return to New Orleans’ Lower Ninth Ward after Hurricane Katrina, to find their home decimated and prospects for work swept away. Turning to a local gangster for employment, the crew is hired to pull off a daring casino heist, right in the heart of the city.",6.456,/9702nIZf5EVxS3FrzycamQUlSjw.jpg,2020-07-31,Cut Throat City,False,6.504,138
False,/iITCYIZHzCNd6mrCBF9nRMtHqgM.jpg,"[28, 12, 10752, 16]",630044,zh,冷血狂宴,"An upcoming Chinese computer animated motion capture action fantasy adventure film written and directed by Guo Jing Ming, the sequel to the first L.O.R.D: Legend of Ravaging Dynasties film.",6.39,/43MlbzxB5OohgvPHmPIvRi4MCVn.jpg,2020-12-02,L.O.R.D: Legend of Ravaging Dynasties 2,False,5.222,18
False,/hNn2OBoPSKCkEQiyF3fMxE9InQ0.jpg,[28],651793,ru,Русский рейд,"Nikita, a former Russian Spetsnaz operative, is hired to neutralize the large private security force at a local factory so that his shady employer can extort the business from the factory owner. But Nikita and his group of highly trained fighters get more than they bargained for when it turns out the factory is actually owned by a dangerous warlord connected to the Russian military. By the time the 'hostile takeover' is complete, Nikita reveals that he has orchestrated his own secret mission to take personal revenge on the most dangerous man in Russia.",6.383,/58j2eRQ1W9NnKuETQBXg22O0jIL.jpg,2020-10-01,Russian Raid,False,4.955,22
False,/tWxCVe4rQZa3BvR3tMT3t74oVTT.jpg,"[28, 878]",713825,en,Robot Riot,Unconscious soldiers are dropped into a testing site only to discover their memories have been wiped and that once docile machines are the new intelligence.,6.232,/pXv4qbWyj6ycMaWkK2LzlizZQjf.jpg,2020-12-23,Robot Riot,False,5.758,95
False,/qtH13FcuJ6u6s3Soi1rBp3x8dDy.jpg,"[35, 28]",613377,fr,30 jours max,"Rayane is a scared and clumsy young cop who is constantly mocked by other cops. The day his doctor wrongly tells him that he has only thirty days to live, he understands that this is his last chance to become a hero within his police station and impress his colleague Stéphanie. The eternal fearful man then turns into a real hothead who will take all the risks to catch a big drug lord...",6.194,/okepE7ytt7bWyFdD77Et273sAtt.jpg,2020-10-14,30 Days Max,False,5.466,356
False,/7WKIOXJa2JjHygE8Yta3uaCv6GC.jpg,[28],697064,en,Beckman,"A contract killer, becomes the reverend of a LA church, until a cult leader and his minions kidnap his daughter. Blinded by vengeance, he cuts a bloody path across the city. The only thing that can stop him is his newfound faith.",6.146,/z0r3YjyJSLqf6Hz0rbBAnEhNXQ7.jpg,2020-09-10,Beckman,False,6.1,83
False,/z898HmdojiDM9BAWYhBT0sHFlUI.jpg,"[878, 28, 27]",736485,en,Monster Hunters,"When an alien prison ship crash lands and unleashes creature after creature in the California desert, they make quick work of the army that tries to stop them. Now, the only hope of stopping the aliens rests with a secret branch of the government specializing in alien weaponry. But with the team untested in actual combat, the battle for Earth will be brutal.",6.124,/3UrOHqUlzdeXz4SLaQIETaRd2W.jpg,2020-08-25,Monster Hunters,False,6.32,178
False,/2HRXtyR5Xd2ann68k9wOCHzJs8X.jpg,[28],751391,zh,少年叶问之危机时刻,"In 1917 young Ip Man first came to Hong Kong to study, but his peaceful campus life was unexpectedly broken. A shocking hostage situation occurred on the day when the school held an English speech contest. All students in the school were held hostage, and one person was killed every minute. Facing the immediate crisis, Ip Man stepped forward, but unexpectedly discovered that the kidnapper was his master, and his good brother turned out to be an accomplice of the kidnapper.",6.042,/jWeP8CIjHY7iPpcV9mWPWJEWez9.jpg,2020-10-08,Young Ip Man: Crisis Time,False,5.48,25
False,/3GlaBzzrm4A44hAgA5PxRmHgT3z.jpg,"[28, 80, 9648, 53]",754219,en,Last Three Days,"After getting mixed up with a dangerous crime syndicate, an undercover cop wakes up to discover he is missing his partner, his wife, and three days of his life.",6.039,/mcCN3rrqtn3KdOhlifoGmv5Z9wi.jpg,2020-11-13,Last Three Days,False,6.5,67
False,/rZzTXoAyRCXdizU2wkbEH83No0Z.jpg,[28],661227,en,I Am Vengeance: Retaliation,A former special-forces soldier is given the opportunity to bring the man who betrayed his team on their final mission in Eastern Europe several years ago - to justice.,6.006,/A8EzVnKAB5kbOZOQ9UQwTxvpoj4.jpg,2020-02-29,I Am Vengeance: Retaliation,False,5.9,61
False,/qM9xmkvCpQvOHgikuKE6ik3TXjv.jpg,"[35, 28, 18, 80]",735919,hi,AK vs AK,"After a public spat with a movie star,  a disgraced director retaliates by kidnapping the actor's daughter, filming the search for her in real-time.",5.931,/4ULEEvH0hDYnbWN3nClrb88sYCF.jpg,2020-12-24,AK vs AK,False,6.888,49
False,/eADBVKpyUK4diQ0JrWNb68wFyuC.jpg,"[35, 28, 14]",572197,ko,미스터 주: 사라진 VIP,A zoophobic national security agent suddenly receives the ability to talk to animals after a freak accident.,5.899,/dApYMLOOPmMivNy7H9AOcrSx1Gs.jpg,2020-01-22,Mr. Zoo: The Missing VIP,False,6.5,21
False,/kjRFf4mbBQZ3NDwF3MM1eRKqZfB.jpg,[28],714351,en,Top Gunner,Recent graduates of a secluded U.S. Air Force base must protect a gene-editing bioweapon from the Russian military—who are desperate to seize the deadly viral agent at any cost.,5.833,/w3pYxiYHcPlEIW44RYdQgNQESvE.jpg,2020-06-23,Top Gunner,False,5.532,111
False,/8WtaU1fpr9pqQV544PDoldP97lp.jpg,"[28, 18, 53]",594139,ta,தர்பார்,"Aaditya, the commissioner of Mumbai Police, sets out to catch Ajay, a drug peddler. However, he uncovers a deeper controversy linked to an international drug lord and must mete out justice.",5.712,/A5mEJzS0KOFnwl3BXNjjswjJQ5u.jpg,2020-01-08,Darbar,False,6.031,48
False,/lpyWxDUQH9LYoGIxnvuVF6U7OXa.jpg,"[18, 53, 28]",613658,zh,紧急救援,A rescue unit within the Chinese Coast Guard are forced to overcome their personal differences to resolve a crisis.,5.502,/ojFkOJUOc36O3SA0pZC1ccbAc2v.jpg,2020-12-18,The Rescue,False,6.7,48
False,/mzHmn2yH6ejM29eeEXwLcCO7Gi3.jpg,"[35, 28]",698222,ja,今日から俺は!! 劇場版,"Taking place after the events of the TV series, Mitsuhashi and Ito face the new enemies.",5.457,/lerONWVN0MjraG0iVjKWNUGDzRl.jpg,2020-07-17,"From Today, It's My Turn!!: The Movie",False,6.8,20
False,/vQkGZ0u9E8PgBbjg8vo61KHxQDc.jpg,"[16, 28, 27, 14]",618352,en,DC Showcase: The Phantom Stranger,"Jess joins her friends at a party in a dilapidated mansion hosted by the mysterious Seth. When odd things begin to happen to Jess and her friends, the Phantom Stranger intervenes to save her from a dreary fate.",5.449,/akauuYAyzR07bIYtZzFAqzguhp6.jpg,2020-02-25,DC Showcase: The Phantom Stranger,False,6.8,83
False,/tlNajljcHYlQM3qpkOQoWNoZa6a.jpg,"[28, 14, 10749]",710718,zh,斗破乱世情,"In times of war, the traitor Dou Zhun was in power and used poisonous poison to domesticate the medicine people. Yao Ren 19 escaped after a trial of the body and escaped by chance. By chance, she was rescued by the girl Cicada Clothing and named ""Yizhibu"". The two became more and more sorrowful. On the other side, Dou Jun sent someone to chase 19, the villagers were innocently killed, cicadas fell off the cliff, a piece of cloth was caught and the memory was tampered with ... Three years later, it was a great disaster Cicada recommended to assassinate Dou Jun, reunite with a piece of cloth that lost memory and became Dou Junyi. Full of hatred turned into grief, one side is home country, the other side is love, where should they go in the chaotic world.",5.419,/aC0YLhS0K5JbONctAlIZVvxXO0c.jpg,2020-05-30,Legend of Lv Bu,False,8.0,13
False,/eMI53B3SJFj4r7k5t5evaXARhmw.jpg,"[28, 18]",649392,en,Rev,A young thief with a history of grand theft auto becomes an informant and helps police bring down a criminal enterprise involved in the smuggling of hundreds of exotic super cars.,5.375,/xuVIP2qlto0tCRwrNt5PqPxPscQ.jpg,2020-08-20,Rev,False,5.985,67
False,/rU4foD7YdD0bZZ7EnsNTsaQeehF.jpg,"[878, 28, 35]",647781,en,Max Cloud,A space cruiser crashes on a planet that is home to an intergalactic prison.,5.333,/OZCmgXARilxgvmBEFW7IqPicpG.jpg,2020-12-18,Max Cloud,False,4.9,59
False,/g6A49ivNPz9vW7CwvZMtrxRNGgI.jpg,[28],157389,zh,女忍者,"During the Japanese occupation of Shanghai, a Chinese woman trains in the covert arts. When she arrives in Hong Kong, she learns that her brother works on behalf the Japanese cause. She then pulls together a team of women warriors to stop her brother",5.3,/tOeJ7w3bvPAd83qSGnGzXOeyup1.jpg,2020-12-02,The Challenge of the Lady Ninja,False,4.667,6
False,/uqvKz9np6NytZMzubeeFjb7qemg.jpg,"[28, 53, 18]",535223,ta,அசுரகுரு,A clever thief who gets away easily is being lured into a bigger trap where the police force sets up an attractive bait to capture him for good.,5.284,/b4UnX4MjrtXcg9U338XEfIrWd9v.jpg,2020-03-13,Asuraguru,False,3.3,3
False,/zJyJiCYKSCsSO83qtBkVdqCa9ZJ.jpg,"[27, 28]",716819,en,Spare Parts,"In a godforsaken bar in the middle of nowhere, an all-girl band – Ms. 45 – rips the stage apart with their punk spirit. But their performance impresses an enthusiastic fan who lures the girls into a trap, sedates them, and starts…customizing them. Slowly they begin to gain consciousness and, in total shock, realize their arms have all been replaced with axes and chainsaws to fight gladiator-style in a junkyard arena owned by a sadistic ""emperor,"" forcing them into the battle of their lives with one prize in mind – their freedom.",5.192,/y0MFoalgfvG3ZI4JGwBvd6xuOV2.jpg,2020-07-14,Spare Parts,False,5.094,69
False,/vKF2SMP1bF1mEmJpAqEAPrzG9DN.jpg,"[16, 28, 878]",618350,en,DC Showcase: Adam Strange,"On a rugged asteroid mining colony, few of the toiling workers are aware that their town drunk was ever anything but an interplanetary derelict. But when the miners open a fissure into the home of a horde of deadly alien insects, his true identity is exposed. He is space adventurer Adam Strange, whose heroic backstory is played out in flashbacks as he struggles to save the very people who have scorned him for so long.",5.181,/eEwxh02zuenbWjfEqlL69GV0YvG.jpg,2020-05-19,DC Showcase: Adam Strange,False,6.4,49
False,/ezaMkH1y6fFvJydpsc3Hf3oXcIu.jpg,"[28, 18]",645489,hi,गुंजन सक्सेना: द कारगिल गर्ल,Inspired by the life of a fearless young officer who made history by becoming the first Indian female Air Force officer to fly in a combat zone during the 1999 Kargil War,5.131,/llWz6LbVpGPChnNnhAiGJyPMDwP.jpg,2020-08-12,Gunjan Saxena: The Kargil Girl,False,7.4,75
False,/iOGxpQtUrjs9WBze13jzAq2ZLD.jpg,"[35, 28, 80]",591237,en,Bulletproof 2,"Special Agent Jack Carter reluctantly assumes the identity of criminal Archie Moses to take down a powerful South African crime family. But when the real Moses is put in danger, he and Carter must work together to foil the scheme for good.",5.1,/uGILkFnRrpdiNtDaHeekGZSn5o5.jpg,2020-01-07,Bulletproof 2,False,6.4,86
False,/xbRZ2P85ELfM8Chvqws7ZSKesRN.jpg,"[878, 28]",756499,en,Asteroid-a-Geddon,"A global scientific summit debates and fails on a plan to stop a massive asteroid heading straight for Earth, with all countries blaming each other for the impeding disaster. With communications tense, the daughter of a tech billionaire assembles her own team of specialists to try to destroy the asteroid before it is too late.",5.07,/8zzGwkkOqial1BsoY8e8yrAIUxI.jpg,2020-10-23,Asteroid-a-Geddon,False,5.9,67
False,/7fvdg211A2L0mHddvzyArRuRalp.jpg,[28],734309,en,Santana,Two brothers — one a narcotics agent and the other a general — finally discover the identity of the drug lord who murdered their parents decades ago. They may kill each other before capturing the bad guys.,4.993,/9Rj8l6gElLpRL7Kj17iZhrT5Zuw.jpg,2020-08-28,Santana,False,5.7,193
False,/tQxPxGzk9miTgE0B6KeHmvVXBSg.jpg,"[53, 28, 37, 18]",522466,en,High Ground,"In a remote corner of the wild country, a bloody war rages. Travis is a bounty hunter with one last hope of redemption. Gutjuk is a young Indigenous man trying to save the last of his family. Together they embark on a manhunt, which unravels a secret that ultimately pits them against each other.",4.947,/d4DExMLilGswe2XHEeUNSn57TgI.jpg,2020-02-23,High Ground,False,6.5,91
