adult,backdrop_path,genre_ids,id,original_language,original_title,overview,popularity,poster_path,release_date,title,video,vote_average,vote_count
False,/lcCNS7vyofFpJV7fl92ipIdNmGi.jpg,"[28, 878, 12]",399579,en,Alita: Battle Angel,"When Alita awakens with no memory of who she is in a future world she does not recognize, she is taken in by Ido, a compassionate doctor who realizes that somewhere in this abandoned cyborg shell is the heart and soul of a young woman with an extraordinary past.",136.191,/xRWht48C2V8XNfzvPehyClOvDni.jpg,2019-01-31,Alita: Battle Angel,False,7.239,9026
False,/7RyHsO4yDXtBv1zUU3mTpHeQ0d5.jpg,"[12, 878, 28]",299534,en,Avengers: Endgame,"After the devastating events of Avengers: Infinity War, the universe is in ruins due to the efforts of the Mad Titan, Thanos. With the help of remaining allies, the Avengers must assemble once more in order to undo Thanos' actions and restore order to the universe once and for all, no matter what consequences may be in store.",103.343,/or06FN3Dka5tukK1e9sl16pB3iy.jpg,2019-04-24,Avengers: Endgame,False,8.251,25420
False,/s9I2LmQMYCanl6DvC3X1AOHs2r8.jpg,"[28, 53, 80, 12]",399361,en,Triple Frontier,"Struggling to make ends meet, former special ops soldiers reunite for a high-stakes heist: stealing $75 million from a South American drug lord.",85.092,/aBw8zYuAljVM1FeK5bZKITPH8ZD.jpg,2019-03-06,Triple Frontier,False,6.313,3139
False,/34jW8LvjRplM8Pv06cBFDpLlenR.jpg,"[28, 12, 878]",429617,en,Spider-Man: Far From Home,"Peter Parker and his friends go on a summer trip to Europe. However, they will hardly be able to rest - Peter will have to agree to help Nick Fury uncover the mystery of creatures that cause natural disasters and destruction throughout the continent.",74.051,/4q2NNj4S5dG2RLF9CpXsej7yXl.jpg,2019-06-28,Spider-Man: Far From Home,False,7.426,15500
False,/hpgda6P9GutvdkDX5MUJ92QG9aj.jpg,"[28, 12, 35]",384018,en,Fast & Furious Presents: Hobbs & Shaw,"Ever since US Diplomatic Security Service Agent Hobbs and lawless outcast Shaw first faced off, they just have traded smack talk and body blows. But when cyber-genetically enhanced anarchist Brixton's ruthless actions threaten the future of humanity, they join forces to defeat him.",72.465,/qRyy2UmjC5ur9bDi3kpNNRCc5nc.jpg,2019-08-01,Fast & Furious Presents: Hobbs & Shaw,False,6.861,7116
False,/vVpEOvdxVBP2aV166j5Xlvb5Cdc.jpg,"[28, 53, 80]",458156,en,John Wick: Chapter 3 - Parabellum,"Super-assassin John Wick returns with a $14 million price tag on his head and an army of bounty-hunting killers on his trail. After killing a member of the shadowy international assassin’s guild, the High Table, John Wick is excommunicado, but the world’s most ruthless hit men and women await his every turn.",68.878,/ziEuG1essDuWuC5lpWUaw1uXY2O.jpg,2019-05-15,John Wick: Chapter 3 - Parabellum,False,7.447,10488
False,/spYx9XQFODuqEVoPpvaJI1ksAVt.jpg,"[28, 53, 18]",522938,en,Rambo: Last Blood,"After fighting his demons for decades, John Rambo now lives in peace on his family ranch in Arizona, but his rest is interrupted when Gabriela, the granddaughter of his housekeeper María, disappears after crossing the border into Mexico to meet her biological father. Rambo, who has become a true father figure for Gabriela over the years, undertakes a desperate and dangerous journey to find her.",63.541,/kTQ3J8oTTKofAVLYnds2cHUz9KO.jpg,2019-09-19,Rambo: Last Blood,False,6.542,3824
False,/fI6X3Hd8KvtAuOKVdmxckdNzrx.jpg,"[80, 28, 53]",581528,ko,악인전,"After barely surviving a violent attack by an elusive serial killer, crime boss Jang Dong-su finds himself forming an unlikely partnership with local detective Jung Tae-seok to catch the sadistic killer simply known as K.",61.248,/oHlM4abRm6BzrRcz9Nup1uidw9H.jpg,2019-05-15,"The Gangster, the Cop, the Devil",False,7.8,1117
False,/a6cDxdwaQIFjSkXf7uskg78ZyTq.jpg,"[878, 28, 12]",290859,en,Terminator: Dark Fate,"Decades after Sarah Connor prevented Judgment Day, a lethal new Terminator is sent to eliminate the future leader of the resistance. In a fight to save mankind, battle-hardened Sarah Connor teams up with an unexpected ally and an enhanced super soldier to stop the deadliest Terminator yet.",55.668,/vqzNJRH4YyquRiWxCCOH0aXggHI.jpg,2019-10-23,Terminator: Dark Fate,False,6.444,5022
False,/3pMU7OGlcksMb7YkMthj5A1Y08B.jpg,"[80, 28, 18]",535292,en,21 Bridges,"An embattled NYPD detective, is thrust into a citywide manhunt for a pair of cop killers after uncovering a massive and unexpected conspiracy. As the night unfolds, lines become blurred on who he is pursuing, and who is in pursuit of him.",55.037,/kDlmrGZROewneCoSwPjKx6Qfown.jpg,2019-10-24,21 Bridges,False,6.778,1917
False,/S3EIcOUQYxgd3QzjOo2rZJ2MN8.jpg,"[28, 18, 10752]",554600,hi,Uri: The Surgical Strike,"Following the roguish terrorist attacks at Uri Army Base camp in Kashmir, India takes the fight to the enemy, in its most successful covert operation till date with one and only one objective of avenging their fallen heroes.",54.604,/yNySAgpAnWmPpYinim9E0tUzJWG.jpg,2019-01-11,Uri: The Surgical Strike,False,7.067,420
False,/8NEvnVKeGMLEXG45MMNqxJLcM4y.jpg,"[16, 28, 14, 53]",820232,ja,鬼滅の刃 兄妹の絆,"A recap of Kimetsu no Yaiba episodes 1–5, with new footage and special end credits. Tanjiro Kamado returns home to find his family slaughtered and the lone survivor, his sister Nezuko, turned into a Demon. To his surprise, however, Nezuko still shows signs of human emotion and thought. Thus begins Tanjiro's journey to seek out the Demon who killed their family and turn his sister human again.",53.803,/vJUDoYNNKvBqbEPUskgvzPXGEFz.jpg,2019-03-29,Demon Slayer: Kimetsu no Yaiba – Sibling's Bond,False,7.903,202
False,/skvI4rYFrKXS73BJxWGH54Omlvv.jpg,"[10751, 14, 12, 28]",420809,en,Maleficent: Mistress of Evil,"Maleficent and her goddaughter Aurora begin to question the complex family ties that bind them as they are pulled in different directions by impending nuptials, unexpected allies, and dark new forces at play.",53.065,/vloNTScJ3w7jwNwtNGoG8DbTThv.jpg,2019-10-16,Maleficent: Mistress of Evil,False,7.308,6036
False,/hJknEMqx4naA1GjZfalchpslzOc.jpg,"[14, 27, 28, 12]",456740,en,Hellboy,"Hellboy comes to England, where he must defeat Nimue, Merlin's consort and the Blood Queen. But their battle will bring about the end of the world, a fate he desperately tries to turn away.",52.676,/bk8LyaMqUtaQ9hUShuvFznQYQKR.jpg,2019-04-10,Hellboy,False,5.569,3377
False,/eevJuYAitUe6VwFN29aFwzeyeTr.jpg,"[28, 16, 80, 9648]",537056,en,Batman: Hush,"A mysterious new villain known only as Hush uses a gallery of villains to destroy Batman's crime-fighting career as well as Bruce Wayne's personal life, which has been further complicated by a relationship with Selina Kyle/Catwoman.",51.656,/eiVQORVyVuNNZHPAELuWtlXoQsD.jpg,2019-07-19,Batman: Hush,False,7.179,857
False,/uovH5k4BAEPqXqxgwVrTtqH169g.jpg,"[878, 28]",373571,en,Godzilla: King of the Monsters,"Follows the heroic efforts of the crypto-zoological agency Monarch as its members face off against a battery of god-sized monsters, including the mighty Godzilla, who collides with Mothra, Rodan, and his ultimate nemesis, the three-headed King Ghidorah. When these ancient super-species, thought to be mere myths, rise again, they all vie for supremacy, leaving humanity's very existence hanging in the balance.",49.914,/fQ40gmFM4p03tXwMxQQKh2cCBW4.jpg,2019-05-29,Godzilla: King of the Monsters,False,6.705,6088
False,/jn52me8AagfNt7r84SgQbV0R9ZG.jpg,"[12, 28, 878]",181812,en,Star Wars: The Rise of Skywalker,"The surviving Resistance faces the First Order once again as the journey of Rey, Finn and Poe Dameron continues. With the power and knowledge of generations behind them, the final battle begins.",49.182,/db32LaOibwEliAmSL2jjDF6oDdj.jpg,2019-12-18,Star Wars: The Rise of Skywalker,False,6.318,9788
False,/zKPgnVtTxMuVIneBw4rskMXMsQD.jpg,"[28, 10751]",545330,da,Hacker,"13-year-old Benjamin discovers that his mother didn’t die in an accident as he was led to believe. The trail leads to high-ranking officials in the Danish Secret Service. ""Trust no one!"", he is told.",45.373,/sJKcpT5LRuCdGpWm29yH2bMWqT0.jpg,2019-03-28,Hacker,False,6.746,118
False,,"[16, 28]",1054116,ja,僕のヒーローアカデミア ～オールマイト：ライジング～,3rd My Hero Academia OVA. A short special about All Might included with the Blu-ray/DVD release of My Hero Academia: Two Heroes.,43.776,/vmRfBDkI5gH7mBUAsmVnWFLz3pm.jpg,2019-02-13,My Hero Academia: All Might Rising,False,6.2,33
False,/cjRUhKyt2Jo3V1KNzc5tpPNfccG.jpg,"[878, 28, 12]",320288,en,Dark Phoenix,"The X-Men face their most formidable and powerful foe when one of their own, Jean Grey, starts to spiral out of control. During a rescue mission in outer space, Jean is nearly killed when she's hit by a mysterious cosmic force. Once she returns home, this force not only makes her infinitely more powerful, but far more unstable. The X-Men must now band together to save her soul and battle aliens that want to use Grey's new abilities to rule the galaxy.",42.295,/cCTJPelKGLhALq3r51A9uMonxKj.jpg,2019-06-05,Dark Phoenix,False,5.983,6440
False,/2vq5GTJOahE03mNYZGxIynlHcWr.jpg,"[18, 28, 36]",359724,en,Ford v Ferrari,"American car designer Carroll Shelby and the British-born driver Ken Miles work together to battle corporate interference, the laws of physics, and their own personal demons to build a revolutionary race car for Ford Motor Company and take on the dominating race cars of Enzo Ferrari at the 24 Hours of Le Mans in France in 1966.",41.386,/dR1Ju50iudrOh3YgfwkAU1g2HZe.jpg,2019-11-13,Ford v Ferrari,False,8.005,7835
False,/9guoVF7zayiiUq5ulKQpt375VIy.jpg,"[16, 28, 14, 12]",592350,ja,僕のヒーローアカデミア THE MOVIE ヒーローズ：ライジング,"Class 1-A visits Nabu Island where they finally get to do some real hero work. The place is so peaceful that it's more like a vacation... until they're attacked by a villain with an unfathomable Quirk! His power is eerily familiar, and it looks like Shigaraki had a hand in the plan. But with All Might retired and citizens' lives on the line, there's no time for questions. Deku and his friends are the next generation of heroes, and they're the island's only hope.",40.36,/zGVbrulkupqpbwgiNedkJPyQum4.jpg,2019-12-20,My Hero Academia: Heroes Rising,False,8.174,1144
False,/qAzYK4YPSWDc7aa4R43LcwRIAyb.jpg,"[28, 12, 878]",299537,en,Captain Marvel,"The story follows Carol Danvers as she becomes one of the universe’s most powerful heroes when Earth is caught in the middle of a galactic war between two alien races. Set in the 1990s, Captain Marvel is an all-new adventure from a previously unseen period in the history of the Marvel Cinematic Universe.",38.478,/AtsgWhDnHTq68L0lLsUrCnM7TjG.jpg,2019-03-06,Captain Marvel,False,6.815,15547
False,/wIrqeoJHYtZmneqIufPtcOHMjOg.jpg,"[878, 28, 18]",535167,zh,流浪地球,"When the Sun begins to expand in such a way that it will inevitably engulf and destroy the Earth in a hundred years, united mankind finds a way to avoid extinction by propelling the planet out of the Solar System using gigantic engines, moving it to a new home located four light years away, an epic journey that will last thousands of years.",38.071,/AtWfsYZGW69YcCYOaVZ0EKNN14v.jpg,2019-02-05,The Wandering Earth,False,6.623,936
False,/wsjcWHezujlzhBpED3KXq3JkxmB.jpg,"[878, 12, 28, 35]",531306,en,Rim of the World,"Stranded at a summer camp when aliens attack the planet, four teens with nothing in common embark on a perilous mission to save the world.",38.014,/yhzTeZU5OULn3ePGF58Rc5oIocZ.jpg,2019-05-24,Rim of the World,False,5.958,939
False,/oFtr7SHlirL1jcs7sQYsU246KBV.jpg,"[18, 28]",541487,te,మహర్షి,"Rishi Kumar is a billionaire and the CEO of Origins, someone who has always strived for the success he now owns. His friend Ravi needs help, how will he come through?",36.744,/pV6xLQh54ga8oaQqJtUqLp12LwQ.jpg,2019-05-09,Maharshi,False,6.879,29
False,/sGqqnvOqJg2HDHrjtCPIlCwF4Mu.jpg,"[28, 53]",423204,en,Angel Has Fallen,"After a treacherous attack, Secret Service agent Mike Banning is charged with attempting to assassinate President Trumbull. Chased by his own colleagues and the FBI, Banning begins a race against the clock to clear his name.",35.422,/fapXd3v9qTcNBTm39ZC4KUVQDNf.jpg,2019-08-21,Angel Has Fallen,False,6.588,3431
False,/o7JVhqMmrex1TPbmuxl8YXVlcfl.jpg,"[28, 35, 14]",287947,en,Shazam!,A boy is given the ability to become an adult superhero in times of need with a single magic word.,34.133,/xnopI5Xtky18MPhK40cZAGAOVeV.jpg,2019-03-29,Shazam!,False,7.01,9405
False,/lI2AHx0QQrNnEkUqUG01QHUdLDW.jpg,"[16, 14, 12, 28, 10751]",638507,en,How to Train Your Dragon: Homecoming,"It's been ten years since the dragons moved to the Hidden World, and even though Toothless doesn't live in New Berk anymore, Hiccup continues the holiday traditions he once shared with his best friend. But the Vikings of New Berk were beginning to forget about their friendship with dragons. Hiccup, Astrid, and Gobber know just what to do to keep the dragons in the villagers' hearts. And across the sea, the dragons have a plan of their own...",33.857,/kXj2Qrfm994yLeuADqbOieU1mUH.jpg,2019-12-03,How to Train Your Dragon: Homecoming,False,8.1,936
False,/glNHP57gEZqm42ybpToCV9oZ1AP.jpg,"[80, 28]",534490,en,Avengement,"While on a prison furlough, a lowly criminal evades his guards and returns to his old stomping ground to take revenge on the people who turned him into a cold blooded killer.",32.648,/rXPxSAYf3FdQktnOtQnvhUPMhFp.jpg,2019-05-24,Avengement,False,6.769,480
False,/c1YQcpqsljC7lYEmTIeftcl22VS.jpg,"[28, 12, 53]",484641,en,Anna,Beneath Anna Poliatova's striking beauty lies a secret that will unleash her indelible strength and skill to become one of the world's most feared government assassins.,32.599,/2U0oAVAE0lDRhNmJPPYhDW9kQ8t.jpg,2019-06-19,Anna,False,6.715,2660
False,/mYU1NFj8U99yX4sXEGcvEGQ7RQG.jpg,"[18, 28, 80, 53]",538207,en,We Die Young,"Lucas, a 14-year-old boy inducted into the gang life in Washington D.C., is determined that his 10-year-old brother won't follow the same path. When an Afghanistan war veteran comes into the neighborhood, an opportunity arises.",32.346,/dB0Dl2nDRmvplaJLeHSfkppJXHs.jpg,2019-05-09,We Die Young,False,6.8,320
False,/nDP33LmQwNsnPv29GQazz59HjJI.jpg,"[28, 12, 14]",447404,en,Pokémon Detective Pikachu,"In a world where people collect pocket-size monsters (Pokémon) to do battle, a boy comes across an intelligent monster who seeks to be a detective.",32.105,/uhWvnFgg3BNlcUz0Re1HfQqIcCD.jpg,2019-05-03,Pokémon Detective Pikachu,False,6.932,6745
False,/uG1v9Hk1XKICd6IJChRR20mBh8i.jpg,"[16, 28, 12, 35, 10751]",431693,en,Spies in Disguise,"Super spy Lance Sterling and scientist Walter Beckett are almost exact opposites. Lance is smooth, suave and debonair. Walter is… not. But what Walter lacks in social skills he makes up for in smarts and invention, creating the awesome gadgets Lance uses on his epic missions. But when events take an unexpected turn, Walter and Lance suddenly have to rely on each other in a whole new way.",31.479,/30YacPAcxpNemhhwX0PVUl9pVA3.jpg,2019-12-04,Spies in Disguise,False,7.587,2766
False,/lSCKo6QGJ88Gn3espNnvL87CinA.jpg,"[28, 80, 18]",483906,en,Polar,"When a retiring assassin realizes that he is the target of a hit, he winds up back in the game going head to head with a gang of younger, ruthless killers.",31.282,/qOBEpKVLl8Q9CZScbOcRRVISezV.jpg,2019-01-25,Polar,False,6.295,2166
False,/l98xxSREW3yM2hR0bVtDURSXtZR.jpg,"[28, 12, 35]",546110,zh,素人特工,"Extreme sport lover Zhou Feng got involved in an international illegal trade by accident. So he had to follow an international special agent Bruce to Budapest. Together with a crappy police officer Miao Yan, a non-professional scientist Ding Shan and an unemployed doctor LV, they became an amateur unit. In company with the senior agent Bruce, these four rookies started a fight with the terrorists that was both thrilling and hilarious.",31.262,/j3vWi7s6WqX66BU6O3wsjSZ4sIT.jpg,2019-07-12,The Rookies,False,5.3,39
False,/ldHPIMzOxS1bvEDtzPWS4csOhd8.jpg,"[28, 53]",531503,en,Point Blank,A nurse is forced to spring a wounded murder suspect from the hospital when the man’s brother kidnaps his pregnant wife and wants to make a trade.,30.635,/weAvkxl0dnPevIKD8fwHjiOi6tc.jpg,2019-07-12,Point Blank,False,6.0,531
False,/kUfcfqHRuvuc1mVO3IESoR61c9w.jpg,"[16, 28, 14, 12, 35]",454640,en,The Angry Birds Movie 2,"Red, Chuck, Bomb and the rest of their feathered friends are surprised when a green pig suggests that they put aside their differences and unite to fight a common threat. Aggressive birds from an island covered in ice are planning to use an elaborate weapon to destroy the fowl and swine.",30.312,/fKk4bfnouKEY5iPzYDMcVmtgDEy.jpg,2019-08-02,The Angry Birds Movie 2,False,7.078,1670
False,/95sZU1pEq410rtKZJU61eZ7mAfs.jpg,"[16, 28, 878]",537059,en,Justice League vs. the Fatal Five,"The Justice League faces a powerful new threat — the Fatal Five! Superman, Batman and Wonder Woman seek answers as the time-traveling trio of Mano, Persuader and Tharok terrorize Metropolis in search of budding Green Lantern, Jessica Cruz. With her unwilling help, they aim to free remaining Fatal Five members Emerald Empress and Validus to carry out their sinister plan. But the Justice League has also discovered an ally from another time in the peculiar Star Boy — brimming with volatile power, could he be the key to thwarting the Fatal Five? An epic battle against ultimate evil awaits!",28.357,/yELYEIvVsWy1QH7hCBnzqtbGqxk.jpg,2019-03-29,Justice League vs. the Fatal Five,False,6.769,334
False,/sfW7GcOuwZFuCxVoU5ULlkiDJ7Q.jpg,"[878, 28, 12, 53]",453405,en,Gemini Man,"Henry Brogan is an elite 51-year-old assassin who's ready to call it quits after completing his 72nd job. His plans get turned upside down when he becomes the target of a mysterious operative who can seemingly predict his every move. To his horror, Brogan soon learns that the man who's trying to kill him is a younger, faster, cloned version of himself.",27.589,/uTALxjQU8e1lhmNjP9nnJ3t2pRU.jpg,2019-10-02,Gemini Man,False,6.296,5055
False,/ihZtk1FxpfqkdMoxYYjLVj2FXtV.jpg,"[18, 28, 10752]",517093,ru,Балканский рубеж,"After the NATO bombing of Yugoslavia in 1999, the Yugoslav army pulls out of Kosovo region, leaving Serbian people at the mercy of the Albanian UCK. A small band of soldiers must take over the Slatina airport, and hold it until the Russian peacekeepers arrive.",26.819,/okiB4NUriKKbGjAtVSzveicPTtu.jpg,2019-03-21,Balkan Line,False,7.519,507
False,/iqqMJwvPlovftBfdHVrpP2B1IxE.jpg,"[28, 80, 53, 18]",551115,nl,Penoza: The Final Chapter,"The Black Widow is not dead ... Drug Queen Carmen van Walraven is hiding in Canada and leads an anonymous life there. One evening a colleague is harassed and Carmen helps her. In self-defense, she kills the perpetrator, is arrested and extradited to the Netherlands. While her children are in shock that their mother is still alive, there are also some people who still have to settle something with Carmen. Everyone is again dragged into an emotional rollercoaster. Carmen will now have deal with her past to save her family.",26.732,/ba1NlageLgbxOPLXjX0qX7HDBTc.jpg,2019-11-28,Penoza: The Final Chapter,False,6.68,133
False,/h9DIlghaiTxbQbt1FIwKNbQvEL.jpg,"[28, 12, 53]",581387,ko,백두산,A group of unlikely heroes from across the Korean peninsula try to save the day after a volcano erupts on the mythical and majestic Baekdu Mountain.,26.249,/gCZ0RHifBxZGedde7WPWSgjpyZt.jpg,2019-12-19,Ashfall,False,6.787,563
False,/ahNBewkTuhp1ckP42MkKSit0ajX.jpg,"[28, 53, 80, 9648]",535265,en,Killers Anonymous,A failed attempt to murder a Senator is connected to a group meeting secretly to discuss their darkest urges—to take lives.,26.062,/wpFabJf2J82j4qJyYIMFexmJ8BT.jpg,2019-06-27,Killers Anonymous,False,4.7,199
False,/eFw5YSorHidsajLTayo1noueIxI.jpg,"[28, 35, 53]",509967,en,6 Underground,"After faking his death, a tech billionaire recruits a team of international operatives for a bold and bloody mission to take down a brutal dictator.",25.397,/lnWkyG3LLgbbrIEeyl5mK5VRFe4.jpg,2019-12-10,6 Underground,False,6.341,4669
False,/n9NMlYd4TrSPErkRctNJaeTkGCM.jpg,"[878, 28, 80]",461130,en,Code 8,"In Lincoln City, some inhabitants have extraordinary abilities. Most live below the poverty line, under the close surveillance of a heavily militarized police force. Connor, a construction worker with powers, involves with a criminal gang to help his ailing mother. (Based on the short film “Code 8,” 2016.)",25.385,/izGX7npHEopDQvngYcxMJEfcFbj.jpg,2019-12-06,Code 8,False,6.3,1949
False,/5d3v2DhPsh2fO0kb2zUuFp6KovA.jpg,"[28, 878]",491854,en,Foxtrot Six,"Escalating climate change is turning the world economy upside down. With crops dying and food price spiking, FOOD has replaced oil as the world's most valuable commodity.  Among the very few lands still left fertile, Indonesia is quickly rising as the next economic superpower, when its government is suddenly and ruthlessly overtaken by a popular rogue political party.  In just three days, six former Marines must work together, find their long-lost brotherhood, stop a nationwide government- sanctioned genocide, and save millions of lives, for one last shot at redemption. Or die trying.",24.849,/o7c8FKCZFIrLKrZSzgqufvNo4mr.jpg,2019-02-21,Foxtrot Six,False,6.143,42
False,/2SBStvzMSzScJjZE9uTn3vIgo7b.jpg,"[35, 878, 28]",479455,en,Men in Black: International,"The Men in Black have always protected the Earth from the scum of the universe. In this new adventure, they tackle their biggest, most global threat to date: a mole in the Men in Black organization.",23.949,/dPrUPFcgLfNbmDL8V69vcrTyEfb.jpg,2019-06-12,Men in Black: International,False,5.916,4833
False,/aiM3XxYE2JvW1vJ4AC6cI1RjAoT.jpg,"[28, 80, 53, 35]",438650,en,Cold Pursuit,"The quiet family life of Nels Coxman, a snowplow driver, is upended after his son's murder. Nels begins a vengeful hunt for Viking, the drug lord he holds responsible for the killing, eliminating Viking's associates one by one. As Nels draws closer to Viking, his actions bring even more unexpected and violent consequences, as he proves that revenge is all in the execution.",23.659,/cO802woIgZsLbOWPUSsleobKyDp.jpg,2019-02-07,Cold Pursuit,False,5.82,2540
False,/5xegGPhCSVMKbyh6zeT6Th0BWLB.jpg,"[28, 10752, 36]",522162,en,Midway,"The story of the Battle of Midway, and the leaders and soldiers who used their instincts, fortitude and bravery to overcome massive odds.",22.872,/hj8pyoNnynGeJTAbl7jcLZO8Uhx.jpg,2019-11-06,Midway,False,7.135,2435
False,/j3R1mUTaBogjU97be4eABlvZWhH.jpg,[28],586347,en,The Hard Way,"After learning of his brother's death during a mission in Romania, a former soldier joins two allies to hunt down a mysterious enemy and take his revenge.",21.804,/hqkqvEkbwLYT1LIgyeK1FcD5Beu.jpg,2019-03-05,The Hard Way,False,5.459,147
False,/801qjbpZvN0nXpEDMqqtZLQurhW.jpg,"[18, 28]",534993,ta,பேட்ட,"A hostel warden becomes the target of a dreaded politician and his gangster son, but little do they realise that it is they who should fear him.",21.246,/yNkTNIjPl4QSQmVNQyfopM4wcFF.jpg,2019-01-10,Petta,False,7.143,77
False,/a0xTB1vBxMGt6LGG4N7k1wO9lfL.jpg,"[28, 12, 35]",458897,en,Charlie's Angels,"Elena Houghlin is a scientist, engineer and inventor of Calisto -- a sustainable energy source that will revolutionize the way people use power. It will be ready as soon as she works out the last issue, if not it could be turned into a dangerous weapon. But when the cutting edge technology is pushed to an investor before she can do that, Elena turns to the Townsend Agency for help. Now, it's up to the Angels -- Jane, Sabina, and the newly recruited Elena -- to retrieve Calisto before it can be transformed into a weapon of mass destruction.",21.07,/1DPUFG6QnGqzpvEaDEv7TaepycM.jpg,2019-11-14,Charlie's Angels,False,6.436,2930
False,/wL8KA3zIJQPbbU5hJlyIdmmLZit.jpg,"[28, 35, 9648]",514999,en,Murder Mystery,"On a long-awaited trip to Europe, a New York City cop and his hairdresser wife scramble to solve a baffling murder aboard a billionaire's yacht.",20.961,/bSMSO9xupd4R4vwTPqigHn2quLN.jpg,2019-05-25,Murder Mystery,False,6.28,4382
False,/gPct0NXJjukOba0LS8E8UwpdQbR.jpg,"[16, 28, 35, 80, 9648]",540141,ja,劇場版シティーハンター ＜新宿プライベート・アイズ＞,"Ryo Saeba works the streets of Tokyo as the City Hunter. He's a ""sweeper"" and with his sidekick Kaori Makimura, he keeps the city clean. People hire the City Hunter to solve their dangerous problems, which he does with a Colt Python. When Ryo's not working on a case, he's working on getting the ladies, and Kaori must keep him in check with her trusty 10 kg hammer.",20.909,/9pq1KCvE8gry7QlKszWMgAA6weE.jpg,2019-02-08,City Hunter: Shinjuku Private Eyes,False,6.385,78
False,/9LoM4ATbgEFh6zyx4UytRTFdSlD.jpg,"[28, 18]",658009,en,Ip Man Kung Fu Master,Ip Man’s promising career as a Policeman is ruined after he is framed for murder and targeted by a mob boss’s daughter.,20.474,/kHZN7zZGsWik9Sg3APaHGeTK5Jm.jpg,2019-12-23,Ip Man: Kung Fu Master,False,6.68,158
False,/8jCdOxVWbL0eQLRfV6CADuHFSZR.jpg,"[28, 35, 80]",532267,ja,ザ・ファブル,"The Fable is a legendary yakuza hitman equal to none—but his boss orders him and his sultry associate to lay low and learn how to live a ""normal life"" in Osaka.",20.143,/zILJ5Dzx1NTu2ATalKQrZgTi2mS.jpg,2019-06-21,The Fable,False,6.619,67
False,/notcxmT6RN93g43BnRI8GvRktZ.jpg,"[28, 18, 36, 10752]",498448,hi,केसरी,"In 1897, an army of 21 Sikhs battles 10,000 Afghans to prevent the Saragarhi Fort from being taken down.",19.805,/ctjT1pMNAGD9ou0kuhz806tf7kX.jpg,2019-03-21,Kesari,False,7.0,98
False,/103d4ObBCWbB6PtOOjZ7C1FSpVl.jpg,"[28, 80]",486131,en,Shaft,"JJ, aka John Shaft Jr., may be a cyber security expert with a degree from MIT, but to uncover the truth behind his best friend’s untimely death, he needs an education only his dad can provide. Absent throughout JJ’s youth, the legendary locked-and-loaded John Shaft agrees to help his progeny navigate Harlem’s heroin-infested underbelly.",19.608,/kfZqwGuvEBAysAbCsa0QLKoSYR.jpg,2019-06-14,Shaft,False,6.548,1688
False,/ygWKYTu7OnZKF9H5NsgjL9iURGV.jpg,"[28, 80, 53]",480042,en,Escape Plan: The Extractors,"After security expert Ray Breslin is hired to rescue the kidnapped daughter of a Hong Kong tech mogul from a formidable Latvian prison, Breslin's girlfriend is also captured. Now he and his team must pull off a deadly rescue mission to confront their sadistic foe and save the hostages before time runs out.",19.269,/r15SUgzjL8bablcdEkHk9T7TSRl.jpg,2019-06-20,Escape Plan: The Extractors,False,5.38,829
False,/4phMeITqEnShF5C3ZD0Q8YQFMAB.jpg,"[53, 878, 28]",574982,ru,Аванпост,"Contact between most towns on Earth has been severed. A small ring-like area in Eastern Europe still has electricity, and maybe even life is being reported from space. What military forces find outside the ring is shocking.",19.018,/avl9MEQhtvokNnzoWepkmHBZ2ss.jpg,2019-11-21,The Blackout,False,6.487,461
False,/sA50fD5aLbYPRU0fMCHIZ88gc5g.jpg,"[16, 28, 878]",581997,en,Batman vs Teenage Mutant Ninja Turtles,"Batman, Batgirl, and Robin forge an alliance with the Teenage Mutant Ninja Turtles to fight against the Turtles' sworn enemy, The Shredder, who has apparently teamed up with Ra's Al Ghul and The League of Assassins.",18.994,/yP3h0Pu8htyb9450mWJ9Vu1rU.jpg,2019-03-31,Batman vs Teenage Mutant Ninja Turtles,False,7.1,482
False,/6ufHj6uqyje1ogAlCvRB54hcGgn.jpg,"[16, 12, 14, 28, 10751]",571891,ja,ミュウツーの逆襲 EVOLUTION,"After accepting an invitation from a mysterious trainer, Ash, Misty and Brock meet Mewtwo, an artificially created Pokémon who wants to do battle.",18.827,/xlO50h3EX1w99KGztTzsjQBwPfs.jpg,2019-07-12,Pokémon the Movie: Mewtwo Strikes Back - Evolution,False,6.74,524
False,/f5xCw22fOR6DgDRCpDFGkPbKbmY.jpg,"[14, 35, 28, 12]",560527,ko,내안의 그놈,"Dong-hyun is a high school student. One day, he falls from the rooftop and bumps into Pan-soo who is a passerby. Pan-soo is a member of a criminal organization. When the two men wake up in the hospital, they discover that they have switched bodies.",18.646,/3H97tUK5UmgOpjCh6Q7XZ4HW1cG.jpg,2019-01-09,The Dude in Me,False,7.82,133
